DOI,URL,Date,YearMonthDay,YearMonth,Diseases,Cases,Deaths
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Hepatitis A,1335,1
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Hepatitis,130930,69
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Hand foot and mouth disease,115170,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Gonorrhea,11643,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Filariasis,0,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Epidemic hemorrhagic fever,320,1
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Echinococcosis,336,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Dysentery,6206,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Diphtheria,1,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Dengue,247,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Cholera,2,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,COVID-19,356,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Brucellosis,4492,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Anthrax,36,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Acute hemorrhagic conjunctivitis,2549,0
doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,2020-09-01 00:00:00,2020/09/01,2020 September,Acquired immune deficiency syndrome,6927,2019
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Typhus,138,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Typhoid fever and paratyphoid fever,830,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Tuberculosis,76423,131
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Total,475076,1766
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Syphilis,46838,9
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Schistosomiasis,10,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Scarlet fever,763,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,SARS-CoV,0,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Rubella,96,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Rabies,23,15
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Poliomyelitis,0,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Plague,2,2
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Pertussis,142,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Other hepatitis,947,1
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Neonatal tetanus,3,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Mumps,9008,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Meningococcal meningitis,4,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Measles,119,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Malaria,57,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Leptospirosis,51,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Leprosy,39,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Kala azar,18,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Japanese encephalitis,69,2
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Influenza,12833,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Infectious diarrhea,109407,2
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Hepatitis E,1759,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Hepatitis D,19,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Hepatitis C,20520,11
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Hepatitis B,102304,30
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Hepatitis A,1401,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Hepatitis,126950,42
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Hand foot and mouth disease,59143,1
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Gonorrhea,10724,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Filariasis,0,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Epidemic hemorrhagic fever,313,2
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Echinococcosis,283,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Dysentery,7270,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Diphtheria,1,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Dengue,55,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Cholera,5,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,COVID-19,721,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Brucellosis,4972,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Anthrax,39,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Acute hemorrhagic conjunctivitis,2561,0
doi/10.46234/ccdcw2020.208,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,2020-08-01 00:00:00,2020/08/01,2020 August,Acquired immune deficiency syndrome,5166,1560
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Typhus,127,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Typhoid fever and paratyphoid fever,863,1
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Tuberculosis,83101,146
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Total,471455,1930
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Syphilis,50386,6
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Schistosomiasis,4,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Scarlet fever,789,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,SARS-CoV,0,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Rubella,82,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Rabies,22,11
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Poliomyelitis,0,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Plague,1,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Pertussis,131,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Other hepatitis,873,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Neonatal tetanus,5,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Mumps,10583,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Meningococcal meningitis,4,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Measles,111,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Malaria,54,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Leptospirosis,23,1
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Leprosy,59,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Kala azar,22,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Japanese encephalitis,30,1
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Influenza,13406,1
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Infectious diarrhea,116425,2
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Hepatitis E,1839,2
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Hepatitis D,21,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Hepatitis C,22400,8
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Hepatitis B,106135,46
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Hepatitis A,1514,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Hepatitis,132782,56
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Hand foot and mouth disease,26778,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Gonorrhea,10621,1
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Filariasis,0,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Epidemic hemorrhagic fever,503,4
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Echinococcosis,397,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Dysentery,7943,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Diphtheria,0,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Dengue,23,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Cholera,3,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,COVID-19,803,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Brucellosis,6437,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Anthrax,17,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Acute hemorrhagic conjunctivitis,2796,0
doi/10.46234/ccdcw2020.190,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.190,2020-07-01 00:00:00,2020/07/01,2020 July,Acquired immune deficiency syndrome,6124,1700
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Typhus,113,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Typhoid fever and paratyphoid fever,832,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Tuberculosis,84952,134
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Total,439708,2019
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Syphilis,46538,5
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Schistosomiasis,6,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Scarlet fever,677,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,SARS-CoV,0,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Rubella,114,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Rabies,17,10
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Poliomyelitis,0,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Plague,0,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Pertussis,159,1
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Other hepatitis,815,1
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Neonatal tetanus,1,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Mumps,11995,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Meningococcal meningitis,3,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Measles,91,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Malaria,74,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Leptospirosis,12,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Leprosy,41,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Kala azar,26,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Japanese encephalitis,6,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Influenza,15640,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Infectious diarrhea,114085,2
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Hepatitis E,1708,1
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Hepatitis D,16,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Hepatitis C,20367,11
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Hepatitis B,99319,36
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Hepatitis A,1249,1
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Hepatitis,123474,50
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Hand foot and mouth disease,6260,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Gonorrhea,9292,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Filariasis,0,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Epidemic hemorrhagic fever,826,6
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Echinococcosis,264,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Dysentery,7775,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Diphtheria,0,0
doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,2020-06-01 00:00:00,2020/06/01,2020 June,Dengue,4,0
